Door43-Catalog	fr_obs	Open Bible Stories	"{\"checking\":{\"checking_entity\":[\"Ed Bussard\",\"Pastor Ahoa N'dah Ferdinand\",\"Apostle Akakpo Adote\",\"Pastor Andre Thera\",\"Josue Mouiche\",\"Rev. Peter Tapoayi\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Augustin Gohoungo (Benin)\",\"Ayawa Agbenouvor (Be"
Door43-Catalog	fr_tw	Translation Words	"{\"checking\":{\"checking_entity\":[\"Translation team\"],\"checking_level\":\"2\"},\"comment\":\"\",\"contributor\":[\"Mme BARRY/OUEDRAOGO Assita\",\"Mme COULIBALY Catherine Saliatou\",\"Mme OUEDRAOGO/OUEDRAOGO Naomi\",\"Mme SAMPO Naomie\",\"Mme ZAPRE /DIARRA Aminata S.\",\"Pasteur"
Door43-Catalog	fr_obs-sn	OBS Study Notes	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Larry Sallee, Th.M Dallas Theological Seminary, D.Min. Columbia Biblical Seminary\",\"Perry Oakes, PhD in Old Testament, MA in Linguistics\",\"Ed Bussard\",\"Door"
Door43-Catalog	lus_obs	Open Bible Stories	"{\"checking\":{\"checking_entity\":[\"Pastor John of 1st Christian Church\",\"Isaac Vobika Ralte, Field Secretary, NLMF\",\"Lalremkung Pakhuongte\",\"Mr. Royal Lalsangthang Pakhuongte\",\"Rev. F. Lalduailova\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Isaac Vo"
Door43-Catalog	th_tq	Translation Questions	"{\"checking\":{\"checking_entity\":[\"Boonyarid Promsottipong\",\"Chayan Hiranpan (Pastor)\",\"Janjira Kamla\",\"Narin Tobprakon\",\"Pastor Ooy Puchai (Pastor)\",\"Pattama Yaintorn\",\"Peace Sriwilairit (Pastor)\",\"Pisarn Amart (Bishop)\",\"Rev. Anucharn Siroros\",\"Sirirat Puc"
Door43-Catalog	th_tw	Translation Words	"{\"checking\":{\"checking_entity\":[\"Amorn Thongdee\",\"Boonyarid Promsottipong\",\"Charoenpit Sriwilairit\",\"Chayan Hiranpan\",\"Janjira Kamla\",\"Jonathan John Ligero\",\"Narin Torbprakon\",\"Naruemon Prasopchaiudom\",\"Orawan Sivapornsatain\",\"Pattama Yamtom\",\"Pisarn Amart"
Door43-Catalog	ne_obs-tq	OBS Translation Questions	"{\"checking\":{\"checking_entity\":[\"Amit Bhandari\",\"Mani Chandra Rai\",\"Kamal Adhikari\",\"Krishna Bohora\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Hum Lamtari\",\"Tilak Basnet\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"Comprehension a"
Door43-Catalog	ne_obs	Open Bible Stories	"{\"checking\":{\"checking_entity\":[\"Shiva Hari Bhattarai\",\"Rev. Dhan Thapa\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Hum Lamtari\",\"Ramesh Khadka\",\"Bidur Adhikari\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"an unrestricted visual mi"
Door43-Catalog	ne_tn	TSV Translation Notes	"{\"checking\":{\"checking_entity\":[\"Rev. Bishnu Basnet, Senior Pastor of Anugrah Jyoti Church\",\"Rev. Harka Bahadur Khadka, Pastor of Ananta Asha Church\",\"Rev. Shiva Hari Bhattarai, Executive Secretary of Nepal Churches Fellowship of Nepal\"],\"checking_level\":\""
Door43-Catalog	ne_ta	Translation Academy	"{\"checking\":{\"checking_entity\":[\"Pastor Harka Bahadur Khadka, Church Pastor\",\"Pastor Aita Bahadur Tumbanangpge, senior pastor of Jesus Family Church\",\"Pastor Shivahari Bhattarai, Executive secretary of NCFN\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor"
Door43-Catalog	ne_gst	Aligned Bible	"{\"checking\":{\"checking_entity\":[\"Prof. Paul Rana, Theological seminary lecturer\",\"Prof. Rameshwor Yadav,Theological seminary lecturer\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Harka KHadka\",\"Hum Lamtari\"],\"creator\":\"Door43 World Missions Communi"
Door43-Catalog	ne_glt	Aligned Bible	"{\"checking\":{\"checking_entity\":[\"Prof. Paul Rana, Theological seminary lecturer\",\"Prof. Rameshwor Yadav,Theological seminary lecturer\",\"Prof. Timothy K.C Theological seminary lecturer\",\"Pastor Mohan Rai, Ecclesia Church\"],\"checking_level\":\"3\"},\"comment\":\"\""
Door43-Catalog	ne_obs-tn	OBS Translation Notes	"{\"checking\":{\"checking_entity\":[\"Pastor Aita Bahadur Tumbanangpge, senior pastor of Jesus Family Church\",\"Pastor Shivahari Bhattarai, Executive secretary of NCFN\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Hum Lamtari\",\"Tilak Basnet\"],\"creator\":\"D"
Door43-Catalog	ne_ulb	Bible	"{\"checking\":{\"checking_entity\":[\"Amos Gajmer\",\"Hari Prasad Regmi\",\"Lok Bahadur Sunuwar\",\"Mrs. Sareeta Giri\",\"Pastor Ait Bahadur Tumbahangphe, Jesus Family Church\",\"Pastor Bishnu Basnet, Anugraha Jyoti Church\",\"Pastor Philip Subedi\",\"Rev. Rajendra Malla\",\"R"
Door43-Catalog	ne_tq	Translation Questions	"{\"checking\":{\"checking_entity\":[\"HTS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Mani Chandra Rai\",\"Kamala Adhikari\",\"Krishna Bohora\",\"Amit Bhandari\",\"Harka Kadka\",\"Hum Lamtari\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"Comprehen"
Door43-Catalog	ne_udb	Bible	"{\"checking\":{\"checking_entity\":[\"Mrs. Sareeta Giri\",\"Rev. Ait Bahadur Tumbahangphe, pastor of Jesus Family Church\",\"Rev. Philip Subedi, President of Emmabuel Ecclesia Churches Nepal\",\"Rev. Rajendra Malla\",\"Rev. Shiva Hari Bhattarai, Executive Secretary of "
Door43-Catalog	ne_tw	Translation Words	"{\"checking\":{\"checking_entity\":[\"HTS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Mani Chandra Rai\",\"Amit Bhandari\",\"Kamal Adhikari\",\"Krishna Bohora\",\"Harka Khadka\",\"Hum Lamtari\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"A basic B"
Door43-Catalog	sgj_obs	Open Bible Stories	"{\"checking\":{\"checking_entity\":[\"translation team\"],\"checking_level\":\"1\"},\"comment\":\"\",\"contributor\":[\"Manbodh Ram\",\"Prem Singh\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"Open Bible Stories\",\"formats\":[{\"format\":\"application/zip; type=boo"
Door43-Catalog	ta_ta	Translation Academy	"{\"checking\":{\"checking_entity\":[\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellappan\",\"Hind Prakash\",\"Jinu Jacob\",\"Dr. Joseph Jekab\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"A modul"
Door43-Catalog	ta_ulb	Bible	"{\"checking\":{\"checking_entity\":[\"Cdr. Thomas Mathew\",\"Dr. Vijayan Chinnappan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Antoney Raj\",\"Babu Manohar\",\"Cdr. Thomas Mathew\",\"D. Samson\",\"Dr. Bobby Chellappan\",\"Gopinath Israel\",\"Hinal Prakash\",\"Jobby P"
Door43-Catalog	ta_obs-tq	OBS Translation Questions	"{\"checking\":{\"checking_entity\":[\"Dr. Bobby Chellappan\",\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Dr. Bobby Chellappan\",\"Vipin Bhadran\",\"Dr. Joseph Jekab\",\"Acsah Jacob\",\"Jinu Jacob\",\"Hind Prakash\"],\"creator\":\"Door43 World Missions Community\""
Door43-Catalog	ta_irv	Aligned Bible	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Dr. Bobby Chellappan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellappan\",\"Dr. Joseph Jekab\",\"Hind Prakash\",\"Jinu Jacob\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\""
Door43-Catalog	ta_obs	Open Bible Stories	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Cdr. Thomas Mathew\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Antoney Raj\",\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\",\"Hind Prakash\",\"Shojo John\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\""
Door43-Catalog	ta_tq	Translation Questions	"{\"checking\":{\"checking_entity\":[\"Pastor Vijayan Chinnappan\"],\"checking_level\":2},\"comment\":\"\",\"contributor\":[\"Gopinath Israel\",\"Shojo John\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"Comprehension questions for checking Bible translations\""
Door43-Catalog	ta_tw	Translation Words	"{\"checking\":{\"checking_entity\":[\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Cdr Thomas Mathew\",\"Dr Bobby Chellappan\",\"Antoney Raj\",\"Shojo John\",\"Hind Prakash\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"A basic Bible lexicon t"
Door43-Catalog	ta_obs-tn	OBS Translation Notes	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Dr. Bobby Chellappan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellappan\",\"Dr. Joseph Jekab\",\"Hind Prakash\",\"Jinu Jacob\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\""
Door43-Catalog	ta_tn	Translation Notes	"{\"checking\":{\"checking_entity\":[\"Pastor Vijayan Chinnapppan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Gopinath Isral\",\"Shojo John\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"Notes to help translators of the Bible\",\"formats\":[{\"f"
Door43-Catalog	es-419_tn	TSV Translation Notes	"{\"checking\":{\"checking_entity\":[\"Ana Gloria Molina Escuté- Iglesia Catacumba 3-Seminary graduated student\",\"Asambleas de Dios Pastor David Sánchez - Iglesia Senda de Amor\",\"Tania Alicea- Primera Iglesia Cristiana Discípulos de Cristo, Vega Alta-Biblical In"
Door43-Catalog	es-419_tw	Translation Words	"{\"checking\":{\"checking_entity\":[\"Pastor Victor Vazquez from Baptist Church in Palmer, Rio Grande\",\"Tania Alicea (church leader and elder) 1st Christian Disciples of Christ Church in Vega Alta\",\"Ada González (church leader, graduated Seminary student) fom 1"
Door43-Catalog	es-419_obs	Open Bible Stories	"{\"checking\":{\"checking_entity\":[\"Claudia Rodríguez\",\"Erick Montilla\",\"Francisco Luna\",\"Gabriel Villanueva\",\"Guillermo Juárez\",\"Iglesia Shalom\",\"Javier Rascon\",\"Jesús Rodríguez\",\"Jose Luis Ramirez\",\"Lamberto Salcida\",\"Manuel Castillo\",\"Martha Juárez\",\"Myrna"
Door43-Catalog	es-419_ulb	Bible	"{\"checking\":{\"checking_entity\":[\"Ana Gloria Molina Escuté- Iglesia Catacumba 3-Seminary graduated student\",\"Chaplain Tania Alicea- Primera Iglesia Cristiana Discípulos de Cristo, Vega Alta-Biblical Institute Graduated\",\"Edixa Collazo-Iglesia Senda de Amor,"
Door43-Catalog	es-419_ta	Translation Academy	"{\"checking\":{\"checking_entity\":[\"Idiomas Puentes\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"JMiguel Cordero\",\"Elías Piñero\",\"Abel Pérez\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"A modular handbook that provides a condensed expl"
Door43-Catalog	es-419_tq	Translation Questions	"{\"checking\":{\"checking_entity\":[\"Laura Negrón Nieves-Seminary teacher - Iglesia Fuente de Luz Del Poblado Rosario\",\"Pastor José A. Torres Rodríguez-Wesleyan Church in Rio Grande\",\"Pastor David Sánchez- Iglesia Senda de Amor, Dorado\",\"Pastor Víctor M. Vázqu"
Door43-Catalog	my_ulb	Bible	"{\"checking\":{\"checking_entity\":[\"Adoniram Judson\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Adoniram Judson\"],\"creator\":\"Adoniram Judson\",\"description\":\"The Holy Bible in Burmese, Judson translation\",\"formats\":[{\"format\":\"application/zip; type=bu"
Door43-Catalog	tl_tw	Translation Words	"{\"checking\":{\"checking_entity\":[\"Achacoso, Hamir Ibrahim\",\"Adriano, Wilfredo R.\",\"AKI\",\"Aril, Lala\",\"Atienza, Melchizedek Eleazar\",\"Auxillo, Alfredo S.\",\"Bagamaspao, Elison C.\",\"Balbieran, Romilyn\",\"Balbieran, Ruth\",\"Baldemor, Emily Mary Jane\",\"Baldemor, N"
Door43-Catalog	tl_ulb	Bible	"{\"checking\":{\"checking_entity\":[\"Achacoso, Hamir Ibrahim\",\"Adriano, Wilfredo R.\",\"AKI\",\"Aril, Lala\",\"Atienza, Melchizedek Eleazar\",\"Auxillo, Alfredo S.\",\"Bagamaspao, Elison C.\",\"Balbieran, Romilyn\",\"Balbieran, Ruth\",\"Baldemor, Emily Mary Jane\",\"Baldemor, N"
Door43-Catalog	tl_obs	Open Bible Stories	"{\"checking\":{\"checking_entity\":[\"Jake Pawid\",\"Norman Lipio\",\"Joy Punghan\",\"Rosa Tumapang\",\"Dick Dinangwatan\",\"Cristina Dingcog\"],\"checking_level\":\"2\"},\"comment\":\"\",\"contributor\":[\"Anita Laya\",\"Maripple Lopez\",\"Rommel Flores\",\"Armie Estales\"],\"creator\":\"Doo"
Door43-Catalog	tl_tn	Translation Notes	"{\"checking\":{\"checking_entity\":[\"Achacoso, Hamir Ibrahim\",\"Adriano, Wilfredo R.\",\"AKI\",\"Aril, Lala\",\"Atienza, Melchizedek Eleazar\",\"Auxillo, Alfredo S.\",\"Bagamaspao, Elison C.\",\"Balbieran, Romilyn\",\"Balbieran, Ruth\",\"Baldemor, Emily Mary Jane\",\"Baldemor, N"
Door43-Catalog	tl_tq	Translation Questions	"{\"checking\":{\"checking_entity\":[\"Achacoso, Hamir Ibrahim\",\"Adriano, Wilfredo R.\",\"AKI\",\"Aril, Lala\",\"Atienza, Melchizedek Eleazar\",\"Auxillo, Alfredo S.\",\"Bagamaspao, Elison C.\",\"Balbieran, Romilyn\",\"Balbieran, Ruth\",\"Baldemor, Emily Mary Jane\",\"Baldemor, N"
Door43-Catalog	te_obs	Open Bible Stories	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Cdr. Thomas Mathew\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Antoney Raj\",\"Cdr. Thomas Mathew\",\"Hind Prakash\",\"Shojo John\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"50 key st"
Door43-Catalog	te_irv	Aligned Bible	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Cdr. Thomas Mathew\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Antoney Raj\",\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellapan\",\"Hind Prakash\",\"Jinu Jacob\",\"Joseph Jekab\",\"Shojo John\",\"Vipin Bhadran\"],\"creator\":\"Door4"
Door43-Catalog	te_ust	Bible	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Cdr. Thomas Mathew\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Antoney Raj\",\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\",\"Hind Prakash\",\"Shojo John\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\""
Door43-Catalog	te_gst	Aligned Bible	"{\"checking\":{\"checking_entity\":[\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellapan\",\"Hind Prakash\",\"Jinu Jacob\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"\",\"formats\":[{\"format\":\"app"
Door43-Catalog	te_iev	Bible	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\",\"Hind Prakash\",\"Jinu Jacob\",\"Shojo John\",\"Vipin Bhadran\"],\"creato"
Door43-Catalog	te_glt	Aligned Bible	"{\"checking\":{\"checking_entity\":[\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellapan\",\"Hind Prakash\",\"Jinu Jacob\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"\",\"formats\":[{\"format\":\"app"
Door43-Catalog	te_obs-tq	OBS Translation Questions	"{\"checking\":{\"checking_entity\":[\"Dr. Bobby Chellappan\",\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Dr. Bobby Chellappan\",\"Vipin Bhadran\",\"Dr. Joseph Jekab\",\"Acsah Jacob\",\"Jinu Jacob\",\"Hind Prakash\"],\"creator\":\"Door43 World Missions Community\""
Door43-Catalog	te_tw	Translation Words	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Cdr Thomas Mathew\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Antoney Raj\",\"Cdr Thomas Mathew\",\"Dr Bobby Chellappan\",\"Hind Prakash\",\"Jinu Jacob\",\"MV Sunny\",\"Shojo John\",\"Vipin Bhadran\",\"Zipson G"
Door43-Catalog	te_ulb	Bible	"{\"checking\":{\"checking_entity\":[\"Cdr. Thomas Mathew\",\"Dr. Job Sudarshan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Antoney Raj\",\"Cdr. Thomas Mathew\",\"Dasari Sundara Das\",\"Dr. Bobby Chellappan\",\"Dr. Job Sudharshan\",\"Hind Prakash\",\"Jobby Prasannan\""
Door43-Catalog	te_ta	Translation Academy	"{\"checking\":{\"checking_entity\":[\"Dr. Bobby Chellappan\",\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellappan\",\"Dr. Joseph Jekab\",\"Hind Prakash\",\"Jinu Jacob\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\""
Door43-Catalog	te_obs-tn	OBS Translation Notes	"{\"checking\":{\"checking_entity\":[\"BCS\",\"Dr. Bobby Chellappan\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Dr. Bobby Chellappan\",\"Dr. Joseph Jekab\",\"Hind Prakash\",\"Jinu Jacob\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\""
Door43-Catalog	te_tn	TSV Translation Notes	"{\"checking\":{\"checking_entity\":[\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\",\"Dr. Job Sudarshan\",\"BCS\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Antoney Raj\",\"Cdr. Thomas Mathew\",\"Dr. Bobby Chellappan\",\"Hind Prakash\",\"Jinu Jacob\",\"Jo"
Door43-Catalog	te_tq	Translation Questions	"{\"checking\":{\"checking_entity\":[\"Dr. Job Sudarshan\",\"Hind Prakash\",\"BCS\"],\"checking_level\":\"2\"},\"comment\":\"\",\"contributor\":[\"Acsah Jacob\",\"Hind Prakash\",\"Jinu Jacob\",\"Joshua Neeraj\",\"Shojo John\",\"Vipin Bhadran\"],\"creator\":\"Door43 World Missions Community\","
Door43-Catalog	en_tqtsv	TSV Translation Questions	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Door43 World Missions Community\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"Comprehension and theological questions for each chapter of the"
Door43-Catalog	en_obs-sn	OBS Study Notes	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"1\"},\"comment\":\"\",\"contributor\":[\"Larry Sallee, Th.M Dallas Theological Seminary, D.Min. Columbia Biblical Seminary\",\"Perry Oakes, PhD in Old Testament, MA in Linguistics\",\"Door43 World Miss"
Door43-Catalog	en_t4t	Bible	"{\"checking\":{\"checking_entity\":[\"Ellis W. Deibler, Jr.\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Ellis W. Deibler, Jr.\"],\"creator\":\"Ellis W. Deibler, Jr.\",\"description\":\"A Translation for Translators\",\"formats\":[{\"format\":\"application/zip; type="
Door43-Catalog	en_ta	Translation Academy	"{\"checking\":{\"checking_entity\":[\"unfoldingWord®\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Jesse Griffin, BA in Biblical Studies, MA in Biblical Languages\",\"Perry Oakes, PhD in Old Testament, MA in Linguistics, MA in Theology, BA in Biblical Stud"
Door43-Catalog	en_ult	Aligned Bible	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Nicholas Alsop\",\"Scott Bayer\",\"Larry T Brooks, M.Div., Assemblies of God Theological Seminary\",\"Matt Carlton\",\"George “Drew” Curley, M.Div., PhD, Professor "
Door43-Catalog	en_twl	TSV Translation Words Links	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Door43 World Missions Community\",\"Jesse Griffin (BA Biblical Studies, Liberty University; MA Biblical Languages, Gordon-Conwell Theological Seminary)\",\"Perr"
Door43-Catalog	en_twl	TSV OBS Translation Words Links	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"This list was copied and not necessarily correct for this resource\",\"Door43 World Missions Community\",\"Jesse Griffin (BA Biblical Studies, Liberty Universit"
Door43-Catalog	en_obs-tn	OBS Translation Notes	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Larry Sallee, Th.M Dallas Theological Seminary, D.Min. Columbia Biblical Seminary\",\"Susan Quigley, MA in Linguistics\",\"Andrew Belcher\",\"Lizz Carlton\",\"Jan Z"
Door43-Catalog	en_obs	Open Bible Stories	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"unfoldingWord\",\"Door43 World Missions Community\"],\"creator\":\"unfoldingWord\",\"description\":\"Unrestricted visual Bible stories–50 key stories of the Bible, fr"
Door43-Catalog	en_ulb	Bible	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Alrick G. Headley, M.Div., Th.M.\",\"Adam W. Nagelvoort, M.Div. Academic Ministries, Columbia International University\",\"Dave Statezni, BA Orig langs., M.Div."
Door43-Catalog	en_obs-sq	OBS Study Questions	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"1\"},\"comment\":\"\",\"contributor\":[\"Larry Sallee, Th.M Dallas Theological Seminary, D.Min. Columbia Biblical Seminary\",\"Perry Oakes, PhD in Old Testament, MA in Linguistics\",\"Door43 World Miss"
Door43-Catalog	en_tq	Translation Questions	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Larry Sallee (Th.M Dallas Theological Seminary, D.Min. Columbia Biblical Seminary)\",\"Perry Oakes (BA Biblical Studies, Taylor University; MA Theology, Fulle"
Door43-Catalog	en_udb	Bible	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Alrick G. Headley, M.Div., Th.M.\",\"Adam W. Nagelvoort, M.Div. Academic Ministries, Columbia International University\",\"Dave Statezni, BA Orig langs., M.Div."
Door43-Catalog	en_tn	TSV Translation Notes	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Door43 World Missions Community\",\"Aaron Fenlason\",\"Abner Bauman\",\"Adam Van Goor\",\"Alan Bird\",\"Alan Borkenhagen\",\"Alfred Van Dellen\",\"Alice Wright\",\"Allen Ba"
Door43-Catalog	en_tw	Translation Words	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Andrew Belcher\",\"David Book\",\"Jesse Griffin, BA Biblical Studies, MA Biblical Languages\",\"Henry Whitney, Bible translator, Papua New Guinea, 1982–2000\",\"Lar"
Door43-Catalog	en_ust	Aligned Bible	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Nicholas Alsop\",\"Larry T Brooks, M.Div., Assemblies of God Theological Seminary\",\"Matt Carlton\",\"George “Drew” Curley, M.Div., PhD, Professor of Biblical La"
Door43-Catalog	en_obs-tq	OBS Translation Questions	"{\"checking\":{\"checking_entity\":[\"unfoldingWord\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Larry Sallee, Th.M Dallas Theological Seminary, D.Min. Columbia Biblical Seminary\",\"Susan Quigley, MA in Linguistics\",\"Jerrell Hein\",\"Lizz Carlton\",\"Door43 "
Door43-Catalog	es_obs	Open Bible Stories	"{\"checking\":{\"checking_entity\":[\"translation team\"],\"checking_level\":\"1\"},\"comment\":\"Level 1 check cleared via email to Tim Jore by translation team.\",\"contributor\":[\"ljbadiola\",\"natilatina\"],\"creator\":\"Door43 World Missions Community\",\"description\":\"una m"
Door43-Catalog	pt-br_tw	Translation Words	"{\"checking\":{\"checking_entity\":[\"Aldacyr Rodrigues Mota\",\"Alexandre A. Amaral\",\"Claudia Marinho\",\"Ernesto Feliciano\",\"Fernando Angelo Xavier Mavundza\",\"Filipe Escobar Branco\",\"Joice Milene Pereiro de Oliveira\",\"Julio Bueno\",\"Marcel De Oliveira Marinho\",\"Ná"
Door43-Catalog	pt-br_blv	Bible	"{\"checking\":{\"checking_entity\":[\"Diego Santos (Lider)\",\"Julio Cesar Bueno de Oliveira (Pastor)\",\"Rodrigo Tinoco (Lider)\"],\"checking_level\":\"3\"},\"comment\":\"\",\"contributor\":[\"Diego Santos\",\"Door43 World Missions Community\",\"Guilherme Ferreira\",\"Julio Cesar B"
Door43-Catalog	pt-br_ulb	Bible	"{\"checking\":{\"checking_entity\":[\"Adriana Souza Mattos\",\"Alaídes Monteiro\",\"Aldacyr Rodrigues Mota\",\"Alexandre A. Amaral\",\"Carlos Castro\",\"Carlos Felipe Oliveira\",\"Celma Barros\",\"Clarice Lage Gualberto\",\"Claudia Agra\",\"Claudia Marinho\",\"Danora Bachmann\",\"Da"
Door43-Catalog	pt-br_obs	Open Bible Stories	"{\"checking\":{\"checking_entity\":[\"L1 Vera Meningroni | L2 beta.lara.carla\",\"Lara Andrade\",\"Clara Pinto | L3 Igreja Boas Novas de Sao Paulo\",\"Brasil: Vagner Vaelatti\",\"David Distler\",\"Eduardo de Oliveira\",\"Jade\",\"Thiago\",\"Vanessa\",\"Andre\",\"Wilza\",\"Nadia\",\"Ta"
