Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
Pradeep_Kaki/te_tglt_2jn_book	2023-09-19T17:18:08.123Z	100	en	v0.21	100	en	v0.21	96	en	v52	v0.21	2021-06-30T06:29:45.542Z	3.0.0	7			
Pradeep_Kaki/te_tglt_2pe_book		100	en	v0.23	99	en	v0.23	99	en	v57	v0.22	2022-03-29T13:17:53.002Z	3.1.0	7			
Pradeep_Kaki/te_tglt_2th_book		100	en	v0.30	100	en	v0.30	100	en	v65_Door43-Catalog	v0.29	2022-11-29T07:30:02.080Z	3.4.0	8			
Pradeep_Kaki/te_tglt_2ti_book	2023-09-19T17:18:08.123Z	100	en	v0.21	100	en	v0.21	99	en	v52	v0.21	2021-07-01T06:09:09.332Z	3.0.0	7	unmatched tn checks found, 		
Pradeep_Kaki/te_tglt_3jn_book	2023-09-19T17:18:08.123Z	100	en	v0.13	100	en	v0.13	100	en	v32	v0.13	2020-12-07T07:32:16.888Z	3.0.0	7	unmatched tn checks found, 		
Pradeep_Kaki/te_tglt_eph_book	2023-09-19T17:18:08.123Z	100	en	v0.21	100	en	v0.21	98	en	v52	v0.21	2021-07-05T14:30:16.628Z	3.0.0	7	duplicate tn migrations found, unmatched tn checks found, 		
Pradeep_Kaki/te_tglt_jas_book	2023-09-19T17:18:08.123Z	0	en		99	en	v0.21	98	en	v52	v0.21	2021-11-09T05:13:22.197Z	3.0.0	7	unmatched tn checks found, 		
Pradeep_Kaki/te_tglt_jhn_book		99	en	v0.29	99	en	v0.24	90	en	v60_Door43-Catalog	v0.24	2022-08-16T16:33:33.416Z	3.4.0	8			
Pradeep_Kaki/te_tglt_jon_book	2023-09-19T17:18:08.123Z	100	en	v2.1.22	100	en	v2.1.22	100	en	v52	v2.1.22	2021-07-15T21:24:31.292Z	3.0.0	7			
Pradeep_Kaki/te_tglt_jud_book		100	en	v0.23	100	en	v0.23	100	en	v57	v0.22	2022-03-31T03:23:30.264Z	3.1.0	7			
