Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
uW_test_001/kn_glt_1jn_book	2023-09-19T17:18:08.123Z	21	en	v0.22	0	kn	v0.22	0	en	v54	v0.22	2021-11-15T12:31:05.305Z	3.0.1	7			
Vipin_Bhadran/kn_iev_tit_book	2023-09-19T17:18:08.123Z	6	en		0			0				2019-10-31T04:47:41.776Z	2.0.0	7			
Vipin_Bhadran/kn_irv_tit_book	2023-09-19T17:18:08.123Z	100	en		0			0				2019-10-11T04:47:52.367Z	2.0.0	7			
vipinbhadran_BCS/kn_iev_mrk_book		100	en		0	en		0	en			2019-10-18T11:33:57.398Z	2.0.0	7			
vipinbhadran_BCS/kn_iev_tit_book		6			0			0				2019-07-05T12:18:04.985Z	1.1.4	7			
vipinbhadran_BCS/kn_irv_1co_book		84	en	v0.14	0			0				2021-03-30T07:23:48.548Z	3.0.1	7			
vipinbhadran_BCS/kn_irv_1ti_book		24	en	v0.13	0			0				2020-10-12T13:02:44.517Z	3.0.0	7			
vipinbhadran_BCS/kn_irv_2co_book		83	en	v0.14	0			0				2021-03-30T09:52:11.345Z	3.0.1	7			
vipinbhadran_BCS/kn_irv_eph_book		15	en	v0.13	0			0				2020-10-12T11:37:27.916Z	3.0.0	7			
vipinbhadran_BCS/kn_irv_tit_book		28			0			0				2019-06-26T09:39:36.023Z		7			
Vishwanath/kn_glt_1co_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2022-11-21T15:48:09.559Z	3.4.0	8			
Vishwanath/kn_glt_1pe_book		100	en	v0.29	100	en	v0.29	100	en	v65_Door43-Catalog	v0.29	2022-08-18T04:23:18.215Z	3.2.0	7			
Vishwanath/kn_glt_1th_book		100	en	v0.26	100	en	v0.26	100	en	v61_Door43-Catalog	v0.25	2022-05-23T03:41:51.869Z	3.2.0	7	unmatched tn checks found, 		
Vishwanath/kn_glt_2co_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2023-04-05T17:14:01.305Z	3.4.0	8			
Vishwanath/kn_glt_2pe_book		100	en	v0.26	100	en	v0.26	100	en	v61_Door43-Catalog	v0.25	2022-03-16T12:03:22.565Z	3.2.0	7			
Vishwanath/kn_glt_2th_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2022-12-19T05:28:14.309Z	3.4.0	8			
Vishwanath/kn_glt_col_book		100	en	v0.26	100	en	v0.26	100	en	v61_Door43-Catalog	v0.25	2022-05-20T12:03:21.240Z	3.2.0	7			
Vishwanath/kn_glt_jhn_book		100	en	v0.29	100	en	v0.29	100	en	v66_Door43-Catalog	v0.30	2022-07-19T15:33:24.572Z	3.2.0	7			
Vishwanath/kn_glt_jud_book		100	en	v0.23	100	en	v0.25	100	en	v61_Door43-Catalog	v0.25	2022-03-18T07:38:42.099Z	3.2.0	7			
Vishwanath/kn_glt_luk_book		99	en		0			0				2022-01-24T07:47:37.537Z	3.0.2	7			
Vishwanath/kn_glt_mrk_book		99	en	v0.30	99	en	v0.29	90	en	v66_Door43-Catalog	v0.30	2023-02-25T14:48:07.395Z	3.4.0	8			
Vishwanath/kn_glt_phm_book		100	en	v0.23	100	en	v0.25	100	en	v61_Door43-Catalog	v0.25	2022-03-18T08:09:36.977Z	3.2.0	7			
Vishwanath/kn_glt_php_book		99	en	v0.25	100	en	v0.25	100	en	v61_Door43-Catalog	v0.25	2022-05-17T13:48:27.864Z	3.2.0	7			
Vishwanath/kn_gst_1co_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2022-11-29T17:16:32.718Z	3.4.0	8			
Vishwanath/kn_gst_1jn_book		98	en	v0.22	98	en	v0.22	99	en	v57	v0.22	2021-10-21T11:24:54.287Z	3.1.0	7			
Vishwanath/kn_gst_1pe_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2022-09-15T05:34:25.896Z	3.2.0	7			
Vishwanath/kn_gst_1th_book		45	en	v0.23	97	en	v0.23	72	en	v58	v0.23	2022-05-27T09:29:22.836Z	3.2.0	7	unmatched tn checks found, 		
Vishwanath/kn_gst_2co_book		100	en	v0.30	99	en	v0.30	97	en	v71_unfoldingWord	v0.30	2023-04-11T05:33:36.780Z	3.4.0	8	unmatched tn checks found, 		
Vishwanath/kn_gst_2pe_book		100	en	v0.23	100	en	v0.23	100	en	v58	v0.23	2022-03-22T08:26:07.722Z	3.1.0	7			
Vishwanath/kn_gst_2th_book		100	en	v0.30	100	en	v0.28	100	en	v66_Door43-Catalog	v0.30	2022-10-31T13:14:08.018Z	3.4.0	8			
Vishwanath/kn_gst_col_book		100	en	v0.24	99	en	v0.24	100	en	v60_Door43-Catalog	v0.24	2022-04-20T07:35:11.413Z	3.2.0	7			
Vishwanath/kn_gst_jhn_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2022-07-19T09:19:56.901Z	3.2.0	7			
Vishwanath/kn_gst_jud_book		100	en	v0.22	100	en	v0.23	100	en	v58	v0.23	2022-03-15T06:01:41.043Z	3.1.0	7			
Vishwanath/kn_gst_mrk_book		100	en	v0.30	100	en	v0.30	100	en	v66_Door43-Catalog	v0.30	2023-02-27T14:53:44.201Z	3.4.0	8			
Vishwanath/kn_gst_phm_book		100	en	v0.22	100	en	v0.22	100	en	v58	v0.23	2022-03-16T10:23:59.071Z	3.1.0	7			
Vishwanath/kn_gst_php_book		99	en	v0.24	99	en	v0.23	99	en	v58	v0.23	2022-04-28T09:39:41.170Z	3.2.0	7			
