Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
vinhvd749/en_eolt_jdg_book	2021-12-22T12:50:20.216Z	97	en		0			0				2020-12-11T04:00:08.788Z	3.0.1	7			
vinhvd749/en_eolt_jer_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:12:17.462Z	3.0.1	7			
vinhvd749/en_eolt_job_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:07:07.655Z	3.0.1	7			
vinhvd749/en_eolt_jol_book	2021-12-22T12:50:20.216Z	99	en		0			0	en	v36	v2.1.15	2020-12-11T04:15:48.060Z	3.0.1	7			
vinhvd749/en_eolt_jon_book	2021-12-22T12:50:20.216Z	100	en		0			0	en	v36	v2.1.15	2020-12-11T04:17:28.489Z	3.0.1	7			
vinhvd749/en_eolt_jos_book	2021-12-22T12:50:20.216Z	97	en		0			0	en	v36	v2.1.15	2020-12-11T03:59:28.205Z	3.0.1	7			
vinhvd749/en_eolt_lam_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:13:24.175Z	3.0.1	7			
vinhvd749/en_eolt_lev_book	2021-12-22T12:50:20.216Z	0	en		0			0				2020-12-11T03:57:24.312Z	3.0.1	7			
vinhvd749/en_eolt_mal_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-15T04:32:54.543Z	3.0.1	7			
vinhvd749/en_eolt_mic_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:17:52.409Z	3.0.1	7			
vinhvd749/en_eolt_nam_book	2021-12-22T12:50:20.216Z	96	en		0			0				2020-12-11T04:18:22.180Z	3.0.1	7			
vinhvd749/en_eolt_neh_book	2021-12-22T12:50:20.216Z	100	en		0			0	en	v36	v2.1.15	2020-12-11T04:05:48.472Z	3.0.1	7			
vinhvd749/en_eolt_num_book	2021-12-22T12:50:20.216Z	0	en		0			0				2020-12-11T03:58:02.099Z	3.0.1	7			
vinhvd749/en_eolt_oba_book	2021-12-22T12:50:20.216Z	100	en		0			0	en	v36	v2.1.15	2020-12-11T04:16:56.745Z	3.0.1	7			
vinhvd749/en_eolt_pro_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:08:36.704Z	3.0.1	7			
vinhvd749/en_eolt_psa_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:07:46.764Z	3.0.1	7			
vinhvd749/en_eolt_rut_book	2021-12-22T12:50:20.216Z	100	en		0			0	en	v36	v2.1.15	2020-12-11T04:00:43.482Z	3.0.1	7			
vinhvd749/en_eolt_sng_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:09:49.840Z	3.0.1	7			
vinhvd749/en_eolt_zec_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:20:12.345Z	3.0.1	7			
vinhvd749/en_eolt_zep_book	2021-12-22T12:50:20.216Z	0	en		0	hi		0				2020-12-11T04:19:17.817Z	3.0.1	7			
Vipin_Bhadran/en_ust_jhn_book	2021-12-22T12:50:20.216Z	0			0			0									
