Project	Modified	wA % Done	wA GL	wA Orig Lang Check Version	tW % Done	tW GL	tW Orig Lang Check Version	tN % Done	tN GL	tN GL Check Version	tN Orig Lang Check Version	Time Created	tC Edit Version	tC Format Version	Project warnings	Project Error	
tcnav1/ar_nav_jos_book	2022-09-10T11:55:28.919Z	0	en		0			0	en	v30	v2.1.13	2020-06-30T13:34:09.122Z	3.0.0	7			
tcnav1/ar_nav_jud_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:26:29.868Z	3.0.0	7			
tcnav1/ar_nav_lam_book	2022-09-10T11:55:28.919Z	0	en		0	hi		0				2020-06-30T14:03:46.890Z	3.0.0	7			
tcnav1/ar_nav_lev_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T13:29:22.264Z	3.0.0	7			
tcnav1/ar_nav_luk_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T18:56:28.746Z	3.0.0	7			
tcnav1/ar_nav_mal_book	2022-09-10T11:55:28.919Z	0	en		0	hi		0				2020-06-30T17:29:41.327Z	3.0.0	7			
tcnav1/ar_nav_mat_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T17:31:04.158Z	3.0.0	7			
tcnav1/ar_nav_mic_book	2022-09-10T11:55:28.919Z	0	en		0	hi		0				2020-06-30T17:11:14.746Z	3.0.0	7			
tcnav1/ar_nav_mrk_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T17:48:37.031Z	3.0.0	7			
tcnav1/ar_nav_nam_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T17:17:18.595Z	3.0.0	7			
tcnav1/ar_nav_neh_book	2022-09-10T11:55:28.919Z	0	en		0			0	en	v30	v2.1.13	2020-06-30T13:49:38.402Z	3.0.0	7			
tcnav1/ar_nav_num_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T13:30:56.168Z	3.0.0	7			
tcnav1/ar_nav_phm_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:16:31.048Z	3.0.0	7			
tcnav1/ar_nav_php_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:07:46.927Z	3.0.0	7			
tcnav1/ar_nav_pro_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T13:55:57.424Z	3.0.0	7			
tcnav1/ar_nav_psa_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T13:54:08.172Z	3.0.0	7			
tcnav1/ar_nav_rev_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:27:45.121Z	3.0.0	7			
tcnav1/ar_nav_rom_book	2022-09-10T11:55:28.919Z	0	en		0	en		0	en	v30	v0.12	2020-06-30T19:01:06.225Z	3.0.0	7			
tcnav1/ar_nav_rut_book	2022-09-10T11:55:28.919Z	0	en		0			0	en	v30	v2.1.13	2020-06-30T13:37:20.524Z	3.0.0	7			
tcnav1/ar_nav_sng_book	2022-09-10T11:55:28.919Z	0	en		0	hi		0				2020-06-30T13:59:03.623Z	3.0.0	7			
tcnav1/ar_nav_tit_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:15:17.430Z	3.0.0	7			
tcnav1/ar_nav_zec_book	2022-09-10T11:55:28.919Z	0	en		0	hi		0				2020-06-30T17:26:13.516Z	3.0.0	7			
tcnav1/ar_nav_zep_book	2022-09-10T11:55:28.919Z	0	en		0			0				2020-06-30T19:52:11.310Z	3.0.0	7			
